reviewId;review;score;gender;location;date
gen_fdd42b5c;I'm hoping this gets addressed quickly because the app is so buggy now!;2;female;Suva, Fiji;2022-03-23
gen_22b62fda;Why would you add all these unnecessary buttons instead of just fixing the ones that need fixing? 🙄;2;male;Boston, United States;2023-12-18
gen_455c5fe9;This app seems more complicated than before, I want the old one back. 🥺;2;male;Seattle, United States;2024-02-07
gen_35d7a1d2;This app is a nightmare. There are so many other music apps that actually work;2;male;Washington DC, United States;2020-08-18
gen_4644b329;The whole point of using an app for music is to play music, not watch ads;2;male;Dubai, United Arab Emirates;2022-07-23
gen_db5b1d32;Seriously, get rid of that create button! No one needs it and it's just clutter;2;female;Suva, Fiji;2025-03-23
gen_0a2b73d2;I would rather listen to the static than deal with those annoying ads constantly popping up;2;male;Tijuana, Mexico;2023-08-26
gen_a047c228;This app is like listening to a song from a broken radio station;2;male;Buenos Aires, Argentina;2024-07-12
gen_3afcdf4e;It's not worth my time anymore - there are much better options out there;2;male;Lusaka, Zambia;2019-12-08
gen_367a8295;Can we get rid of these ridiculous ads? I just want to enjoy music!;2;male;Abu Dhabi, United Arab Emirates;2022-06-30
gen_6eb1b613;I can't believe they even included that button, it's pointless;2;male;Algiers, Algeria;2023-01-13
gen_00324281;This app is more about ads than the actual music itself;2;female;Queenstown, New Zealand;2025-04-16
gen_40ea1822;It's frustrating how much time you waste trying to find something to listen to;2;male;Frankfurt, Germany;2021-09-28
gen_00de316c;My favorite music apps don't have this kind of problem at all;2;male;Shanghai, China;2021-12-30
gen_da295f52;I really wish I had gone with a different music application;2;male;Algiers, Algeria;2023-01-26
gen_0cab87ec;The amount of ads in this app is unacceptable!;2;male;Arequipa, Peru;2024-09-14
gen_afad891b;This app has so much potential, but it just misses the mark entirely;2;male;Auckland, New Zealand;2025-03-18
gen_7b659469;Honestly, the only reason I haven't deleted it yet is that I don't know how to find something better;2;male;Paris, France;2021-03-11
gen_7de92449;Maybe a major update will fix some of these issues;2;male;Los Angeles, United States;2024-01-17
gen_dbea7101;I wish they would focus on music instead of adding unnecessary features and ads!;2;male;San Diego, United States;2023-12-03
gen_bca13d44;The amount of bugs in this app makes me question why I even installed it;2;male;Jacksonville, United States;2023-10-26
gen_1f63f423;It's like using an old boombox, not really listening to the music;2;male;Hanoi, Vietnam;2022-08-13
gen_e68885af;There are so many other apps that actually deliver what they promise!;2;male;Salvador, Brazil;2024-09-16
gen_8cd86ebb;"I’m disappointed with this app; it feels much more like a chore than an enjoyable experience";2;male;Tunis, Tunisia;2020-01-20
gen_535aea29;You'd think with all these options, you wouldn't have this problem;2;male;Santa Cruz, Bolivia;2024-08-20
gen_a9cf1162;For goodness sake, just make the music good and remove the distractions;2;female;Christchurch, New Zealand;2025-12-24
gen_c4deaa23;This app is a waste of time and bandwidth. Just delete it!;2;male;Montreal, Canada;2023-10-02
gen_dcf92c0a;I can't believe they haven’t addressed these issues yet;2;male;Dubai, United Arab Emirates;2022-05-12
gen_2d318be6;It’s honestly hard to enjoy listening to music on this app at all;2;male;Milan, Italy;2021-08-20
gen_0cb21d19;This app's free version is riddled with ads, making it unbearable!;2;male;Budapest, Hungary;2020-12-18
gen_ce5512bd;I wish there were fewer ads in this version;2;female;Canberra, Australia;2025-09-30
gen_745af11b;They're seriously interrupting the whole experience;2;male;Abuja, Nigeria;2022-11-20
gen_119db364;The ads are too frequent and disruptive;2;female;Wellington, New Zealand;2025-06-02
gen_8a3b53b3;Seriously consider removing the ads from the free version;2;female;Nadi, Fiji;2025-11-25
gen_641e898a;Why does the free version have so many ads? It's a huge annoyance;2;male;Córdoba, Argentina;2024-05-21
gen_cf946e1c;I need a completely ad-free version!;2;male;Rio de Janeiro, Brazil;2024-05-26
gen_aa2917fd;Remove the ads, please! Make the app enjoyable again;2;male;Manila, Philippines;2022-02-20
gen_6ef7ba9b;It feels like you're only pushing subscriptions for basic features;2;male;Addis Ababa, Ethiopia;2022-12-29
gen_3788670b;Skip to specific parts of songs should not cost extra!;2;male;Berlin, Germany;2021-10-19
gen_e02fef9d;A paywall for skipping is just ridiculous;2;female;Port Moresby, Papua New Guinea;2022-12-19
gen_2efb4380;The premium model feels unfair since I can’t skip to a specific part;2;male;Rio de Janeiro, Brazil;2024-07-14
gen_11d38ae9;I'm not impressed by this app's monetization strategy;2;male;Manchester, United Kingdom;2021-01-02
gen_f0322284;Why am I forced to pay for something so basic as skipping?;2;male;Ottawa, Canada;2020-12-01
gen_c0eec5a9;It feels exploitative, forcing me to subscribe just for convenience;2;male;Osaka, Japan;2022-02-16
gen_f11fecf5;This app's limitations are disappointing;2;male;Hanoi, Vietnam;2022-03-23
gen_bfb250c0;They're making the app feel like a rip-off;2;female;Perth, Australia;2025-07-25
gen_f592eab2;Honestly, these ads are ridiculous!;2;male;Oslo, Norway;2020-11-05
gen_ffa6b122;How about offering an ad-free version?;2;male;Rabat, Morocco;2023-02-09
gen_8da6b80e;Why do I have to pay for something so fundamental as skipping songs?;2;male;Cape Town, South Africa;2022-11-03
gen_9ab38ea1;The premium option feels unnecessary with its basic features;2;female;Nadi, Fiji;2025-04-18
gen_fb292631;It's frustrating that skippable parts are behind a paywall;2;male;Santiago, Chile;2021-08-09
gen_6709ebe3;It's disappointing how this app handles the free version;2;male;Geneva, Switzerland;2021-10-12
gen_767e1eb9;I wish they would remove ads and offer more functionality for free!;2;male;Lusaka, Zambia;2019-10-13
gen_b0586ac6;There should be a way to skip songs without paying extra;2;male;Addis Ababa, Ethiopia;2023-05-06
gen_3cda2e8f;Why is this app so hard to enjoy?;2;male;Santiago, Chile;2024-12-31
gen_a56166b9;This app feels frustrating when I want to just listen to specific parts of a song;2;female;Gold Coast, Australia;2025-08-30
gen_b8ab8860;Please consider removing or reducing the number of ads in the free version;2;male;Stockholm, Sweden;2021-11-19
gen_e79329be;This app is littered with ads, which are unavoidable and intrusive;2;male;Cali, Colombia;2024-07-19
gen_03b1a802;The app itself crashes frequently and is just not working properly;2;male;Austin, United States;2023-10-19
gen_769e4b6f;I wouldn't recommend it to anyone!  It's a complete waste of time and money;2;male;Hamburg, Germany;2020-11-16
gen_e78f6af0;Seriously, this app has got to be one of the worst music apps I've ever used;2;male;Lagos, Nigeria;2023-02-22
gen_266aaa7e;Premium features are basically nonexistent;2;male;Chicago, United States;2023-07-30
gen_b9131f5b;The selection of songs you can choose from is incredibly limited;2;male;Hamburg, Germany;2021-01-21
gen_bb854eff;Jio Music offers so much more! It’s a million times better;2;female;Melbourne, Australia;2025-08-10
gen_2bc0fca3;It feels like it’s holding back on features for some reason;2;male;Arequipa, Peru;2025-01-11
gen_5d8301cf;I am disappointed with the lack of basic functionalities and poor user experience;2;female;Port Moresby, Papua New Guinea;2025-08-16
gen_e754abfb;Their premium options are ridiculous, you shouldn't have to pay just to play music;2;male;Cancun, Mexico;2023-08-07
gen_71c37a28;The constant ads really annoy me, they interrupt my listening experience too often;2;male;Athens, Greece;2021-02-26
gen_a4ab1e55;This app has a ton of problems;2;male;Guayaquil, Ecuador;2021-08-06
gen_7de191c6;They need to fix this app ASAP before it becomes unusable;2;female;Christchurch, New Zealand;2025-11-22
gen_6528ce4d;I can’t believe I wasted money on this app;2;male;Lagos, Nigeria;2023-07-03
gen_3589312e;It's just not up to par with other music apps out there!;2;male;Delhi, India;2022-09-10
gen_0a163ea6;The whole user interface is clunky and frustrating;2;male;Dublin, Ireland;2020-11-03
gen_7cadcb17;Music playing has ads every few minutes, which is unacceptable;2;male;Kuala Lumpur, Malaysia;2022-07-15
gen_b60836f0;This app's basic functionality isn't even remotely good;2;male;Phoenix, United States;2023-08-02
gen_7588ee39;They need to improve this app significantly, it’s very disappointing;2;female;Wellington, New Zealand;2022-12-18
gen_cd5d450f;It needs a complete overhaul, the current version is simply awful;2;male;Dallas, United States;2020-09-09
gen_441b7f91;The app just feels buggy and poorly constructed;2;male;Osaka, Japan;2022-06-25
gen_208b8474;I expected so much more from such a highly-rated app!;2;male;Budapest, Hungary;2021-05-09
gen_84bd8342;Jio Music has a much more polished and user-friendly interface;2;male;Chennai, India;2022-01-02
gen_d07dfc74;Honestly, I'm surprised they even have this app on their store;2;female;Auckland, New Zealand;2025-05-20
gen_e098d2a7;It's frustrating how difficult it is to find specific songs using this app;2;male;Brussels, Belgium;2021-07-14
gen_a876bf7e;The ads are relentless and just get in the way;2;female;Suva, Fiji;2025-06-21
gen_1da31052;This app is a real disappointment. It’s a total mess!;2;male;San Francisco, United States;2023-11-11
gen_f7fbb055;This app is a joke for music discovery.  It's like they just throw 20 songs on repeat, no matter what I do. Premium doesn't even fix it!;2;male;Berlin, Germany;2021-10-22
gen_77089a6e;The algorithms are so bad, it's frustrating;2;male;Berlin, Germany;2021-11-25
gen_028befef;I pay for premium to get something better than a single playlist loop.  Is this all there is?;2;male;Fortaleza, Brazil;2024-05-21
gen_d2cf7942;Even with my playlists shuffled, the next song plays before I finish singing the last one;2;male;Bogotá, Colombia;2024-12-30
gen_702ef434;It's predictable, not fun at all;2;male;Vancouver, Canada;2023-09-06
gen_648877b0;Seriously, what is the point of shuffle if it goes back to the same songs every time;2;male;Delhi, India;2018-12-02
gen_b6202671;This app is a total rip off!;2;male;Pretoria, South Africa;2022-11-30
gen_88db9170;They used to have a more decent algorithm with free version;2;male;Los Angeles, United States;2024-04-03
gen_f1eb3a3a;Now everything costs money and feels like they are just trying to extract as much cash as possible!;2;male;Buenos Aires, Argentina;2021-06-24
gen_7a144875;I miss the simplicity of just listening to music without all this extra drama;2;male;Munich, Germany;2020-11-11
gen_8dbeee86;I used to love using Spotify's radio mode, but it's gone now;2;male;Abu Dhabi, United Arab Emirates;2019-07-03
gen_992e2db8;You pay for premium, only to be hit with ads and forced shuffles;2;male;Lima, Peru;2024-06-10
gen_1e1abe5a;Even when I just want to play a song, I have to go through endless loops of the same playlist;2;female;Perth, Australia;2025-06-30
gen_dd31e491;This app feels like it's designed to make you spend money and then fail you even more;2;male;Cali, Colombia;2024-12-09
gen_b3ef236b;I miss the old version of this app.  It was so much better!;2;male;Oslo, Norway;2020-12-21
gen_3ffba51d;Why can't they just fix the algorithms and bring back the original?;2;male;Birmingham, United Kingdom;2021-07-03
gen_839cd29d;"I wish Spotify would just admit that the ""premium"" version doesn't actually do anything to improve the user experience";2;male;Marrakesh, Morocco;2019-10-07
gen_4db2c4e7;What a disappointment;2;male;Amsterdam, Netherlands;2020-11-12
gen_3ba435e4;How can something this simple get so complicated?;2;female;Suva, Fiji;2025-07-21
gen_b0ca906b;This app feels like it just wants to make money off you without providing any actual value!;2;male;Jeddah, Saudi Arabia;2022-04-26
gen_456f2fc0;All I want is to listen to my music. Why does this have to be so difficult?;2;male;Barcelona, Spain;2021-08-10
gen_c2abc454;I am seriously considering switching to another platform if this doesn't change soon;2;female;Arequipa, Peru;2022-01-24
gen_48e8fe60;It's a shame because the app has potential, but it's failing miserably;2;male;Johannesburg, South Africa;2023-07-06
gen_d40ffa91;This app keeps pushing ads constantly, making the experience feel annoying;2;male;Dublin, Ireland;2021-01-04
gen_38b47ffc;The songs just keep coming with no end to it! I wish they would stop after every single track;2;male;Cali, Colombia;2021-08-12
gen_23836e96;"The constant buffering is so frustrating; playback feels like a slideshow sometimes";2;female;Port Moresby, Papua New Guinea;2025-08-18
gen_affed503;I can't play my music without getting stuck in an endless loop of ads;2;female;Gold Coast, Australia;2025-10-01
gen_0e19cf6d;It seems like the app doesn't understand when it needs to switch songs, and it keeps failing!;2;male;Salvador, Brazil;2024-10-12
gen_b21f2f2d;There's always some sort of error with this app;2;male;Sydney, Australia;2025-03-12
gen_93d08c14;The last song I played just completely skipped and never finished;2;male;Fortaleza, Brazil;2024-09-09
gen_b3653991;I have to turn off the app sometimes, it's so annoying;2;female;Perth, Australia;2025-07-11
gen_e5978e12;It is difficult for me to enjoy music anymore because of these issues;2;female;Suva, Fiji;2025-07-01
gen_fdd5f78a;The playback constantly buffers, which makes listening impossible at times;2;male;Munich, Germany;2021-04-05
gen_4dd76a8a;There seems to be a bug in the app where I can’t play my music properly;2;male;Guayaquil, Ecuador;2024-09-20
gen_9160559f;Too many ads interrupt the whole song experience!;2;male;Washington DC, United States;2024-03-20
gen_d24269d2;Why does the app make you pay for premium every time?;2;male;Riyadh, Saudi Arabia;2021-12-19
gen_12d44879;I'm finding myself unable to fully enjoy the music because of all these errors and issues;2;male;Johannesburg, South Africa;2022-10-31
gen_7835ceb6;The audio skips at times, which is annoyingly bad quality;2;male;Dakar, Senegal;2020-06-19
gen_584e6809;Is there a bug with the switching between songs? It always seems like it fails;2;male;Buenos Aires, Argentina;2024-11-29
gen_16bf992f;Too much ads, they are just ruining my experience;2;female;Melbourne, Australia;2025-09-22
gen_ddad9243;I can’t even focus on my music because of all the intrusive ads!;2;male;Geneva, Switzerland;2021-09-07
gen_5ffdb0e0;It feels like you're constantly being interrupted by advertisements;2;male;Sydney, Australia;2025-03-18
gen_9091ab84;The app is buggy and has too many ads;2;male;Asunción, Paraguay;2024-09-26
gen_ee330579;Is there a fix for this issue? I really don’t want to switch apps!;2;male;Rabat, Morocco;2022-12-09
gen_9459f16d;Too many ads make listening to music frustrating;2;female;Hobart, Australia;2025-09-29
gen_e40289e8;I am so disappointed, the app doesn’t seem reliable anymore;2;male;Kathmandu, Nepal;2019-06-25
gen_b7d94639;It's becoming unbearable to use, all because of the constant glitches and pushy ads;2;male;Philadelphia, United States;2023-08-25
gen_9baad39a;This app is just not enjoyable anymore!;2;male;Stockholm, Sweden;2020-11-27
gen_5804ede1;The app is just too annoying with all these errors and bugs;2;male;Beijing, China;2022-08-01
gen_c001a19e;This app keeps skipping me through episodes! Why won't it play the full episodes?  It's getting ridiculous! Stop skipping older episodes, I shouldn't be forced to watch new ones!;2;female;Gold Coast, Australia;2025-03-25
gen_4b8e5636;I really like the app but we need that premium Spotify for downloading songs. It makes no sense why the free version doesn't have the download feature!;2;male;Mumbai, India;2022-01-23
gen_8f32481e;They keep adding updates and requirements, it's making this app a pain to use.  Why are rates increasing and the app becoming slower?;2;male;Vancouver, Canada;2023-10-02
gen_d21451ae;What happened to playing music without constant connectivity? The app is getting worse with all these changes and I can't even listen without being connected!;2;male;Tel Aviv, Israel;2022-04-24
gen_23f4ccf2;It's so frustrating that the app needs me to connect to data constantly before it plays anything. It takes forever to just play a song, especially when I'm out in nature!;2;male;Fortaleza, Brazil;2024-11-24
gen_b1b87a60;What happened to Spotify? The app is glitching and the updates are ruining everything!;2;male;Montevideo, Uruguay;2024-11-15
gen_6ba9a749;I saved all my music but now the app won’t even work offline anymore!;2;female;Queenstown, New Zealand;2022-03-02
gen_5351c922;The app isn't as smooth as it used to be;2;female;Perth, Australia;2025-10-13
gen_0b450130;It feels like there's too many steps to use this app;2;male;Hong Kong, China;2022-05-27
gen_81567dd6;This Mac version used to be amazing, now it's just frustrating;2;male;Boston, United States;2024-01-29
gen_d9a5f1dd;I really liked this app until that last update - it's downhill from there;2;male;Bali, Indonesia;2022-09-12
gen_de928acc;Seriously, the update ruined everything!;2;female;Auckland, New Zealand;2025-05-16
gen_a86750db;So disappointed in the changes since the last update;2;male;Krakow, Poland;2021-10-22
gen_dff54285;The new version is a disaster after the premium upgrade;2;male;Taipei, Taiwan;2022-03-28
gen_91a8ab52;It's unusable without the premium features;2;male;Stockholm, Sweden;2021-11-19
gen_0a7c2228;A big step down compared to before;2;male;Warsaw, Poland;2021-10-20
gen_3bf5f049;I can barely use it anymore - so frustrating;2;female;Christchurch, New Zealand;2025-12-24
gen_13b6cc24;"This app was awesome until now; now it's a complete mess";2;male;São Paulo, Brazil;2024-06-26
gen_0e1b7095;I used to love this app but the new version is terrible!;2;male;Athens, Greece;2021-09-23
gen_e29269f8;The developers really messed this up;2;male;Guayaquil, Ecuador;2024-08-07
gen_9c2f7f16;It's like they forgot what made it great!;2;male;Lusaka, Zambia;2023-04-20
gen_2870aaaf;They need to fix all of the issues with the latest update;2;male;Jerusalem, Israel;2022-02-16
gen_fcebe8ed;If I didn't have premium, I'd give this app zero stars;2;male;Dublin, Ireland;2018-11-06
gen_2d0e3108;My music experience has gone downhill since that update;2;male;Quebec City, Canada;2023-10-16
gen_23b92370;What happened? The last update destroyed everything!;2;male;San Antonio, United States;2024-01-11
gen_8c49fa76;This app used to be so amazing, now it's a waste of space;2;male;San Antonio, United States;2024-04-26
gen_39629c45;Seriously, I miss the old version - this one is awful;2;male;Milan, Italy;2021-03-11
gen_fe1c3053;"It used to be fantastic; now it just feels sluggish and buggy";2;male;Cali, Colombia;2021-12-28
gen_883e55e8;The premium version makes this app worthwhile again;2;female;Wellington, New Zealand;2025-08-07
gen_3f2d4ef7;I wish there was an option to revert to the previous version;2;male;Toronto, Canada;2023-07-19
gen_35da52b3;With premium, this app feels great!;2;male;Phoenix, United States;2024-02-05
gen_0752c054;My music experience has gone from good to bad with this update;2;male;Seville, Spain;2021-07-25
gen_da06dc82;I can't believe how much I miss the original app;2;male;Perth, Australia;2025-04-07
gen_c57f2ce4;The new version just feels so...off;2;male;Santa Cruz, Bolivia;2024-08-20
gen_0533bb38;This app used to be my favorite, now it's unusable;2;male;Cairo, Egypt;2022-12-05
gen_965aff42;"This whole ""30 minutes ad-free"" thing is just a joke, it's not even close to true! 😡  Another song interrupted by an ad? Ugh, seriously?! Stop with the empty promises and just play the ads already. Thanks for nothing!";2;male;Denver, United States;2023-08-14
gen_753bf2e1;Seriously disappointing this feature got implemented. Why make me pay for a subscription when you're still interrupting playback with ads? It's like I can't even enjoy my music anymore! 😩;2;female;Queenstown, New Zealand;2025-09-27
gen_250b1c3e;I used to love using Spotify, but now it's just annoying to be constantly interrupted by ads every time there's an incoming notification. Really frustrating, especially since I paid for a full subscription! 😤  It should not stop playing when notifications come through. Fix this issue ASAP!;2;male;Lima, Peru;2024-11-12
gen_430d0ce2;Disappointed they started cutting songs in the middle because of notifications. Even silencing my phone doesn't work. It's like Spotify has gotten worse over time. 😔;2;male;Kampala, Uganda;2022-10-19
gen_a3aa85a5;I tried deleting the app and reinstalling it, but nothing changed. This is really frustrating. I feel cheated by your misleading ad-free offer.  😠;2;male;Frankfurt, Germany;2021-01-17
gen_f3fae682;My music experience has been ruined! Now every notification stops my song. It’s a big fail from Spotify. 💔;2;male;Phuket, Thailand;2021-12-15
gen_334909eb;What happened to the smooth listening experience? With notifications, everything just crashes and dies. This is not what paid customers expect. 😩;2;male;Dar es Salaam, Tanzania;2023-07-07
gen_5dffa56f;Stop with these promises of ad-free music for even 30 minutes, they are empty!  You just keep interrupting my playlist for a whole song, then you start playing ads again. 😠;2;male;Zurich, Switzerland;2021-07-29
gen_140e5c50;Why does Spotify only play the ads after one song? It's like you intentionally make me listen to them over and over again! 😒;2;male;Santiago, Chile;2024-08-06
gen_90a948be;I thought I was getting a smooth ad-free experience with this subscription but it seems I am being misled constantly! 😩;2;male;Oslo, Norway;2020-12-20
gen_3dff2471;Spotify used to be my go-to, but now I can’t even enjoy music because of these ads. It feels like I'm wasting money on a broken app. 💸;2;male;Edinburgh, United Kingdom;2021-11-11
gen_cd680972;How come my music stops whenever there is a notification? This has been happening since the day I purchased this subscription. 😔;2;male;Shenzhen, China;2018-12-26
gen_0e23b63e;I am so frustrated by the constant interruptions from ads! Why does Spotify just play an ad after one song before continuing to play it? 😡;2;male;Manila, Philippines;2022-02-20
gen_b67b61e3;This is not what I signed up for! I just want to enjoy my music without being constantly interrupted. 😓;2;male;Seoul, South Korea;2022-01-08
gen_6157231a;It's really annoying that my music gets interrupted every time there’s a notification. This whole system is flawed! 😠;2;male;Birmingham, United Kingdom;2021-03-04
gen_bfc9df28;Can you please explain how a 30-minute ad-free experience works in this app?  I am confused and disappointed! 😩;2;male;Casablanca, Morocco;2023-05-08
gen_2d00f0f3;Why can’t Spotify just let me listen to my music without these interruptions and ads? I feel cheated by your promises! 🥺;2;male;Accra, Ghana;2023-03-31
gen_580f852d;The song keeps stopping because of notifications, and even with silencing the phone, it doesn't work. It's a big problem! 😠;2;male;Kathmandu, Nepal;2022-05-14
gen_4a618ce3;I paid for ad-free music, but it seems that this is just another lie from Spotify. 😩;2;male;Lima, Peru;2024-06-16
gen_8034ac21;Why am I constantly interrupted by ads whenever there’s a notification? This is so frustrating! 😭;2;male;Johannesburg, South Africa;2022-10-31
gen_4af46b47;Stop playing those annoying ads after one song and start playing the whole thing!  😡;2;male;Paris, France;2021-07-02
gen_7a394ed8;Spotify used to be my favorite app, but now it’s just filled with unnecessary interruptions! 😔;2;male;Cali, Colombia;2024-07-19
gen_03015440;This app has some great features, especially the convenience of listening to music.  However, the constant ads are a huge annoyance. They interrupt the flow and enjoyment so much! It's like they randomly pop up at the worst moments.  It feels like there should be options for ad-free use or at least more control over when and where ads appear;2;male;Dallas, United States;2023-09-25
gen_2cc6e127;I really like the app's ability to create playlists, but it would be even better if they didn't interrupt my listening with those ads so often. I understand that ads are necessary to keep the app free, but could there be a way to minimize their impact?;2;male;Manila, Philippines;2022-08-31
gen_9731fb93;Logging into this app is ridiculously frustrating!  I feel like every attempt is met with an unnecessary series of questions about my identity! It feels very invasive and awkward;2;female;Gold Coast, Australia;2025-09-13
gen_94240045;The user interface is difficult to navigate. I have been struggling with the login process for far too long, it's incredibly annoying!;2;male;Harare, Zimbabwe;2022-10-15
gen_3cd80165;Is there any way to adjust the volume levels?  There are times when the music becomes quite loud and that's really uncomfortable;2;male;Marseille, France;2020-11-04
gen_1303bc0a;I like how easy this app makes it to find new music. However, sometimes those ads pop up unexpectedly during playback, which is a big problem!;2;male;Prague, Czech Republic;2021-11-25
gen_990799c4;The app has good functionality, but I wish there was more control over the ads. It feels frustrating that they interrupt my listening experience so frequently;2;male;Melbourne, Australia;2025-04-15
gen_751f3334;Getting frustrated with the ads every time I start listening to music. They are just way too disruptive!;2;male;Santa Cruz, Bolivia;2025-01-24
gen_581897bf;It's hard to recommend this app because of the frequent ads during playback;2;male;Rio de Janeiro, Brazil;2021-09-16
gen_e31609e1;I find the ad frequency to be excessive, and it really hinders my enjoyment of using the application;2;male;Hanoi, Vietnam;2021-12-27
gen_168f8d9b;Honestly, these constant pop-up ads are a major pain point for me. It takes away from what should be an enjoyable listening experience;2;male;Dallas, United States;2024-04-23
gen_cfa96692;It would be great if there were options to block or limit the number of ads displayed;2;male;Warsaw, Poland;2021-04-24
gen_a7d60639;The ad interruptions during music playback really detract from my overall enjoyment;2;male;New York, United States;2024-04-23
gen_8c6f4d42;Why does this app need so many ads? I'd rather just pay for it to be ad-free!;2;male;Santa Cruz, Bolivia;2021-07-21
gen_1d22b3c1;I appreciate the convenience and features of this app, but the constant interruptions from ads are truly disruptive;2;male;Marseille, France;2021-01-07
gen_b3a25da8;The frequent ads in the free version make listening to music difficult;2;male;Córdoba, Argentina;2025-02-26
gen_29e31d3b;There should be more control over when and where ads appear. It disrupts my experience too often;2;male;Shanghai, China;2022-09-01
gen_3c1988e9;Sometimes I feel like the ads come on unexpectedly during playback, which is super frustrating!;2;male;Brasília, Brazil;2024-09-06
gen_ecbecae2;Is there a way to disable or limit the number of ads?;2;male;Bangkok, Thailand;2022-06-18
gen_2b0323bb;I'm really starting to dislike this app because of the constant ads!  It makes it hard to enjoy my music;2;female;Nadi, Fiji;2025-08-31
gen_f11dea64;The ads are annoying and disruptive and make the entire app experience unpleasant;2;male;San Francisco, United States;2023-10-08
gen_bf2896f2;This app is pretty good, but those constantly interrupting ads ruin the enjoyment for me;2;male;San Antonio, United States;2021-01-09
gen_216e4e5d;Why can't they be more discreet with the ads? I just want to listen to music without them popping up!;2;male;Zurich, Switzerland;2021-01-28
gen_932f3886;I like how easy it is to use this app for discovering new music, but the ads are a real headache;2;male;Ottawa, Canada;2024-03-24
gen_ed8a4595;There should be options for ad-free features within the app itself;2;male;Jerusalem, Israel;2022-01-26
gen_04b9d9dc;The ads make it difficult to focus on listening to the music and enjoying my time with it;2;female;Suva, Fiji;2025-03-11
gen_bf4dbc60;It would be awesome if I could adjust the frequency of these intrusive ads!;2;male;Fortaleza, Brazil;2024-06-04
gen_12e43b7d;This playlist feature just doesn't seem to learn!  Same songs over and over again, it gets boring fast;2;male;Dublin, Ireland;2021-03-23
gen_34876c54;There's gotta be more music in here! I can’t keep listening if some of my favorites are missing;2;male;Frankfurt, Germany;2021-09-28
gen_78a59aa2;I was really disappointed with the lack of variety. It feels like there's so much missing;2;male;Lagos, Nigeria;2022-11-12
gen_de1caf14;"The whole app feels incomplete; there just isn’t enough to enjoy";2;female;Brisbane, Australia;2025-12-11
gen_57520184;It's a real shame, I wish they'd get their act together with this playlist thing!;2;male;Mombasa, Kenya;2023-05-25
gen_11bff322;Seriously lacking in variety – same songs over and over again!;2;male;Buenos Aires, Argentina;2024-12-23
gen_8234d4ec;I feel cheated out of my music experience here;2;male;Arequipa, Peru;2024-10-23
gen_fc21d770;Missing albums from a lot of artists - it just feels like an incomplete app;2;male;San Francisco, United States;2024-04-21
gen_db160ba3;It feels like all the good music is missing from this app;2;male;Lyon, France;2021-10-22
gen_1cbbf887;It's frustrating because I can't even find the songs that I want to listen to!;2;male;San Francisco, United States;2024-04-21
